date,state,rainfall_24h,rainfall_cumulative,soil_moisture,slope,elevation,ndvi,distance_to_road,historical_landslide_density,temperature,risk_score
2012-12-27,Assam,107.91,294.22,100.0,14.5,1165.28,100.0,30.13,90.12,23.19,47.44
2012-12-28,Sikkim,59.0,104.29,67.33,27.07,2942.35,100.0,4.88,32.11,21.36,33.54
2012-12-29,Mizoram,4.66,105.01,48.5,42.37,2347.26,100.0,44.3,96.84,32.76,25.19
2012-12-30,Arunachal Pradesh,83.99,198.47,100.0,60.69,1881.08,100.0,40.29,49.54,16.7,54.53
2012-12-31,Manipur,55.82,172.15,60.82,14.13,509.94,100.0,26.12,0.0,20.85,30.62
2013-01-01,Meghalaya,35.07,72.35,43.41,1.35,371.88,100.0,9.17,0.0,15.28,21.81
2013-01-02,Arunachal Pradesh,86.02,255.24,100.0,36.54,2829.31,100.0,21.3,65.59,18.31,47.46
2013-01-03,Nagaland,135.74,226.82,100.0,20.68,542.19,100.0,14.87,55.98,16.22,48.5
2013-01-04,Assam,51.53,152.93,75.89,26.11,1771.45,100.0,49.73,45.6,26.74,35.62
2013-01-05,Nagaland,125.95,236.39,67.92,39.13,2957.7,100.0,24.54,32.62,27.69,43.99
2013-01-06,Tripura,70.04,176.53,76.76,49.07,3696.64,100.0,21.11,28.32,16.92,51.5
2013-01-07,Tripura,102.92,165.05,52.5,67.92,3500.66,55.8,8.45,31.55,34.59,52.68
2013-01-08,Sikkim,143.97,216.86,100.0,52.14,3462.93,100.0,11.96,51.47,17.11,57.88
2013-01-09,Nagaland,4.78,68.65,58.04,45.35,1466.07,97.07,35.58,46.52,30.71,38.02
2013-01-10,Arunachal Pradesh,105.73,193.91,90.8,29.05,3712.32,100.0,26.75,69.61,17.31,53.87
2013-01-11,Arunachal Pradesh,197.32,329.92,100.0,42.3,2750.47,100.0,17.9,83.0,20.33,64.36
2013-01-12,Arunachal Pradesh,161.38,313.86,100.0,18.91,3551.63,100.0,14.85,54.47,26.62,48.01
2013-01-13,Sikkim,36.83,45.45,41.55,25.84,401.25,100.0,10.04,81.15,23.94,26.36
2013-01-14,Arunachal Pradesh,94.89,240.61,75.24,43.96,206.25,100.0,1.69,57.09,22.66,48.8
2013-01-15,Mizoram,215.49,378.01,100.0,51.37,1747.1,100.0,48.86,28.31,29.86,62.15
2013-01-16,Nagaland,62.89,174.85,88.17,14.69,3320.66,100.0,37.66,8.2,27.69,29.54
2013-01-17,Meghalaya,143.95,287.02,100.0,22.33,1663.7,100.0,46.39,52.08,32.85,49.9
2013-01-18,Mizoram,90.29,208.73,100.0,30.25,3544.36,100.0,20.63,19.31,15.77,38.09
2013-01-19,Sikkim,66.0,101.05,78.14,41.34,977.35,100.0,43.47,67.14,10.41,44.1
2013-01-20,Manipur,143.32,311.57,92.04,23.14,205.41,100.0,12.81,57.39,35.0,61.68
2013-01-21,Nagaland,143.14,275.63,84.53,42.03,3057.08,100.0,25.49,85.53,17.09,62.46
2013-01-22,Assam,39.06,89.58,44.75,60.55,2523.37,100.0,10.12,54.8,11.07,47.37
2013-01-23,Manipur,159.12,283.67,94.47,12.89,1788.36,100.0,38.52,0.0,16.18,41.15
2013-01-24,Sikkim,1.61,66.9,24.68,47.85,3388.77,100.0,24.88,70.92,26.72,31.07
2013-01-25,Arunachal Pradesh,64.27,153.61,91.2,11.72,3305.49,100.0,26.81,30.1,24.7,31.37
2013-01-26,Manipur,87.24,204.74,65.58,44.93,1331.91,100.0,42.97,52.84,15.17,47.19
2013-01-27,Tripura,63.19,210.93,64.96,20.19,3360.0,100.0,36.96,50.74,14.66,43.97
2013-01-28,Arunachal Pradesh,83.95,134.46,60.8,43.83,1413.38,77.38,48.31,42.63,21.11,37.68
2013-01-29,Arunachal Pradesh,55.05,162.59,52.38,19.43,2506.52,100.0,20.27,47.36,10.34,35.05
2013-01-30,Nagaland,78.97,164.16,82.5,21.97,810.37,100.0,23.07,42.17,10.06,30.96
2013-01-31,Tripura,126.02,284.73,82.46,33.65,1093.56,100.0,30.77,54.45,25.42,49.22
2013-02-01,Assam,83.26,239.92,95.51,16.55,1819.12,100.0,22.67,13.68,18.13,35.85
2013-02-02,Assam,187.09,338.48,100.0,11.9,1292.65,100.0,20.98,50.68,10.6,54.98
2013-02-03,Mizoram,82.4,198.44,71.45,11.81,560.11,100.0,17.03,33.41,21.5,37.63
2013-02-04,Mizoram,69.35,202.67,69.77,9.57,1955.18,100.0,41.59,49.03,33.39,30.2
2013-02-05,Nagaland,225.03,427.47,100.0,51.87,2069.86,100.0,26.67,94.71,16.37,68.5
2013-02-06,Manipur,146.31,319.74,87.71,32.78,676.89,100.0,30.37,54.63,16.28,52.46
2013-02-07,Mizoram,115.74,211.69,76.03,53.17,738.54,100.0,10.2,51.65,21.7,50.93
2013-02-08,Sikkim,20.26,59.72,52.95,18.24,165.92,100.0,12.59,49.41,13.71,24.87
2013-02-09,Mizoram,173.86,265.35,72.32,20.34,169.88,100.0,16.99,61.34,25.95,42.53
2013-02-10,Arunachal Pradesh,126.62,232.12,76.79,59.34,1466.59,100.0,23.27,49.91,30.98,48.25
2013-02-11,Manipur,32.28,95.06,61.38,12.0,629.28,100.0,2.2,0.0,14.86,24.61
2013-02-12,Mizoram,112.11,212.42,83.0,30.2,3680.41,100.0,44.42,82.62,26.47,42.25
2013-02-13,Manipur,41.23,131.53,26.3,46.36,837.69,100.0,45.19,62.75,32.2,26.82
2013-02-14,Mizoram,159.84,310.48,100.0,53.11,310.55,84.38,33.08,86.47,32.58,72.61
2013-02-15,Manipur,165.07,294.99,100.0,12.91,1646.47,100.0,15.8,23.49,23.82,46.62
2013-02-16,Mizoram,135.84,267.63,84.94,42.75,810.24,100.0,19.27,74.36,13.81,47.93
2013-02-17,Nagaland,55.75,166.69,47.31,17.87,293.99,100.0,36.7,16.25,26.48,19.84
2013-02-18,Sikkim,131.73,215.65,71.66,71.5,3023.27,100.0,14.31,88.69,28.37,68.98
2013-02-19,Mizoram,26.27,126.73,53.44,18.31,2250.54,100.0,30.45,29.37,28.86,24.18
2013-02-20,Meghalaya,90.77,161.7,90.34,29.41,275.19,100.0,45.31,14.28,33.36,36.79
2013-02-21,Meghalaya,68.08,209.68,65.53,18.58,1898.67,100.0,20.52,44.03,25.38,34.73
2013-02-22,Mizoram,66.24,156.01,65.83,50.83,203.39,100.0,29.35,61.53,21.65,35.21
2013-02-23,Meghalaya,27.97,94.51,84.08,56.13,1449.54,100.0,46.43,59.71,22.56,34.43
2013-02-24,Arunachal Pradesh,87.56,109.76,64.37,47.04,1484.98,100.0,17.03,45.57,18.04,44.6
2013-02-25,Nagaland,38.81,134.52,69.84,17.05,3300.78,100.0,37.98,0.0,11.43,23.09
2013-02-26,Mizoram,57.92,140.68,66.62,47.46,2954.38,100.0,37.76,77.21,27.94,56.51
2013-02-27,Meghalaya,115.25,229.84,100.0,10.61,3592.93,100.0,46.42,50.72,10.5,38.78
2013-02-28,Tripura,87.01,176.79,81.42,6.62,605.04,100.0,42.93,32.22,11.6,27.2
2013-03-01,Tripura,59.06,163.59,100.0,28.5,2158.37,100.0,37.44,66.33,18.35,46.67
2013-03-02,Arunachal Pradesh,39.5,142.27,97.89,42.53,129.75,100.0,31.83,19.34,33.28,39.0
2013-03-03,Arunachal Pradesh,103.73,224.95,89.7,60.19,3310.81,100.0,12.06,55.34,22.08,64.38
2013-03-04,Mizoram,107.96,264.63,92.37,5.45,1497.99,100.0,33.53,59.38,15.38,45.55
2013-03-05,Tripura,50.92,97.61,61.98,12.25,323.76,100.0,13.82,69.42,32.43,36.86
2013-03-06,Arunachal Pradesh,62.17,119.54,55.41,20.37,1332.4,100.0,22.0,22.99,24.29,38.04
2013-03-07,Sikkim,89.37,200.33,82.07,29.65,1183.3,100.0,35.48,9.34,19.25,37.25
2013-03-08,Arunachal Pradesh,38.7,134.52,45.27,65.79,3075.7,100.0,33.74,71.0,27.89,35.21
2013-03-09,Mizoram,97.71,217.24,72.77,32.68,550.12,100.0,20.06,75.7,21.03,53.28
2013-03-10,Meghalaya,33.55,48.83,61.56,37.39,2245.31,100.0,9.13,0.0,28.25,34.86
2013-03-11,Sikkim,43.32,66.88,61.45,49.04,3185.98,100.0,24.21,38.38,15.46,41.3
2013-03-12,Manipur,2.18,45.88,47.27,48.55,2971.18,100.0,13.5,61.34,13.75,42.28
2013-03-13,Assam,41.59,40.82,54.45,38.86,3746.83,100.0,12.77,63.09,21.52,37.52
2013-03-14,Sikkim,14.05,81.52,78.9,43.84,52.49,94.16,16.34,8.58,17.99,28.81
2013-03-15,Nagaland,60.24,137.36,61.69,41.61,1447.52,100.0,35.31,39.51,25.13,43.24
2013-03-16,Mizoram,51.46,90.62,36.6,1.65,1509.86,100.0,24.86,9.85,29.72,20.86
2013-03-17,Tripura,15.53,51.23,59.65,33.31,181.57,100.0,18.66,11.45,32.54,24.42
2013-03-18,Manipur,81.11,176.05,83.25,41.52,3278.2,100.0,45.03,52.5,29.01,54.61
2013-03-19,Meghalaya,158.38,227.83,96.96,49.37,2771.12,100.0,35.34,64.13,18.54,66.71
2013-03-20,Arunachal Pradesh,200.37,326.42,87.33,45.65,2135.93,100.0,24.73,100.0,28.18,64.62
2013-03-21,Assam,18.43,67.12,30.92,19.14,1649.82,100.0,21.06,0.0,23.25,11.68
2013-03-22,Arunachal Pradesh,92.72,177.08,79.39,23.63,3586.89,100.0,40.94,50.17,32.65,38.45
2013-03-23,Assam,105.81,197.88,82.5,8.6,1094.64,100.0,8.65,18.16,27.67,34.09
2013-03-24,Manipur,121.08,285.98,91.84,9.85,1371.44,100.0,33.21,20.02,13.76,39.52
2013-03-25,Assam,64.33,184.44,98.59,42.02,3812.89,99.67,1.05,44.04,11.95,51.68
2013-03-26,Meghalaya,102.25,177.65,75.38,25.85,305.27,100.0,0.35,46.37,23.6,56.86
2013-03-27,Sikkim,123.71,194.07,97.28,57.44,3133.42,100.0,46.59,46.4,19.13,61.37
2013-03-28,Mizoram,171.73,291.06,100.0,14.28,2886.34,100.0,25.7,40.96,14.2,59.14
2013-03-29,Manipur,87.89,230.93,69.84,8.24,3612.46,100.0,15.76,37.02,29.94,39.07
2013-03-30,Meghalaya,11.78,0.0,26.7,55.35,407.73,100.0,39.73,46.07,19.39,28.1
2013-03-31,Manipur,66.98,153.81,51.53,25.71,3883.25,100.0,49.24,61.03,12.15,40.41
2013-04-01,Mizoram,101.97,190.64,84.6,25.82,163.91,100.0,1.72,38.01,16.56,48.32
2013-04-02,Meghalaya,55.1,180.59,77.59,2.68,1383.93,100.0,1.9,31.4,26.92,36.96
2013-04-03,Sikkim,116.57,264.1,100.0,39.28,385.06,100.0,42.74,56.77,26.2,55.0
2013-04-04,Assam,25.39,29.36,54.8,24.64,252.15,100.0,27.84,59.88,16.56,24.08
2013-04-05,Meghalaya,193.02,387.4,98.01,12.57,3860.65,100.0,44.14,64.74,18.53,51.13
2013-04-06,Nagaland,53.91,37.52,40.57,33.79,2892.69,100.0,34.73,38.38,11.25,36.84
2013-04-07,Sikkim,29.71,119.06,32.16,48.94,2047.47,100.0,23.53,45.57,33.83,37.71
2013-04-08,Tripura,39.6,137.49,71.9,23.88,477.35,100.0,8.07,36.2,18.18,29.84
2013-04-09,Mizoram,145.96,336.34,100.0,41.58,2127.79,100.0,19.49,25.52,33.24,68.08
2013-04-10,Mizoram,42.64,123.06,66.57,42.83,1314.21,100.0,39.36,35.22,30.35,31.91
2013-04-11,Meghalaya,96.1,167.57,76.53,4.73,1122.77,100.0,11.7,39.75,18.38,35.32
2013-04-12,Assam,175.05,272.24,94.19,10.29,2491.51,100.0,35.62,42.56,27.35,48.82
2013-04-13,Assam,38.33,165.91,78.52,16.61,3174.15,100.0,12.37,31.59,21.84,32.2
2013-04-14,Manipur,153.35,347.91,100.0,14.88,1800.87,100.0,23.18,80.75,34.42,53.54
2013-04-15,Arunachal Pradesh,122.63,216.0,92.47,29.76,1998.53,100.0,4.27,54.4,25.96,47.63
2013-04-16,Manipur,12.19,69.17,42.25,48.08,2623.14,100.0,22.75,17.39,22.98,26.71
2013-04-17,Meghalaya,131.52,301.81,89.4,32.49,542.32,86.89,30.64,24.86,25.95,51.62
2013-04-18,Arunachal Pradesh,133.06,280.35,76.68,38.56,3323.0,100.0,28.17,76.29,15.51,60.3
2013-04-19,Assam,10.78,58.7,51.25,40.48,3355.91,100.0,20.32,18.12,17.66,27.29
2013-04-20,Sikkim,77.99,136.6,50.73,32.18,2187.13,100.0,18.48,45.23,27.82,35.08
2013-04-21,Arunachal Pradesh,86.55,146.17,91.02,20.25,790.86,100.0,13.77,50.7,12.09,42.58
2013-04-22,Mizoram,62.72,182.22,69.98,13.17,2028.02,100.0,38.36,40.2,17.56,35.33
2013-04-23,Mizoram,55.53,118.62,34.19,22.14,468.46,100.0,39.13,64.53,25.49,29.59
2013-04-24,Manipur,21.56,66.08,36.18,51.42,3064.99,100.0,24.15,38.98,34.89,34.58
2013-04-25,Nagaland,104.32,230.95,88.22,19.75,1279.06,100.0,19.13,49.08,33.14,47.39
2013-04-26,Mizoram,2.72,57.3,61.25,5.56,1278.82,100.0,31.87,10.1,30.81,24.06
2013-04-27,Sikkim,81.23,187.42,82.79,39.65,3782.94,99.36,27.89,42.96,22.52,44.64
2013-04-28,Nagaland,61.85,129.82,53.63,5.86,1716.34,100.0,33.36,41.96,30.12,29.92
2013-04-29,Manipur,70.62,141.3,59.69,22.9,3168.82,100.0,15.3,54.09,23.97,35.97
2013-04-30,Assam,111.08,187.25,67.12,20.65,2566.79,100.0,39.42,7.97,21.46,27.21
2013-05-01,Nagaland,62.23,171.71,82.84,27.8,1298.89,100.0,15.84,25.61,15.59,33.62
2013-05-02,Manipur,99.6,202.8,82.3,14.4,538.97,100.0,20.94,41.68,33.77,48.07
2013-05-03,Manipur,73.07,171.33,67.55,26.02,3201.08,100.0,6.62,51.87,24.96,46.84
2013-05-04,Sikkim,54.88,91.53,48.41,30.19,3061.89,100.0,42.77,9.79,26.88,19.75
2013-05-05,Sikkim,79.63,197.28,71.61,4.35,718.2,100.0,32.21,20.83,13.53,27.29
2013-05-06,Meghalaya,111.39,229.57,86.04,10.59,1034.01,100.0,11.76,49.06,20.77,41.48
2013-05-07,Meghalaya,101.8,231.92,100.0,43.76,3076.64,100.0,42.59,69.54,34.12,55.23
2013-05-08,Mizoram,4.83,71.05,57.01,30.35,3935.34,100.0,35.24,40.17,28.94,28.04
2013-05-09,Nagaland,111.01,227.96,80.54,38.98,3382.38,100.0,22.11,49.1,32.07,54.89
2013-05-10,Meghalaya,92.8,116.39,57.06,24.45,2752.4,100.0,49.49,13.87,19.9,40.87
2013-05-11,Nagaland,10.31,110.98,87.72,65.73,3665.93,100.0,16.86,46.49,11.66,52.83
2013-05-12,Assam,122.42,180.81,88.53,16.47,1176.68,100.0,4.98,56.57,18.79,42.17
2013-05-13,Arunachal Pradesh,86.07,220.59,98.8,68.95,88.13,100.0,36.67,84.86,19.4,50.75
2013-05-14,Meghalaya,188.21,329.4,100.0,11.9,1317.82,100.0,37.85,31.68,17.53,54.48
2013-05-15,Nagaland,39.0,44.23,48.1,42.49,3889.14,100.0,2.95,67.53,23.17,31.44
2013-05-16,Meghalaya,110.5,212.31,100.0,45.47,3533.78,100.0,40.97,38.64,14.8,56.85
2013-05-17,Meghalaya,62.05,83.06,34.59,38.08,248.91,100.0,38.8,40.35,33.44,36.91
2013-05-18,Assam,150.53,320.11,100.0,38.02,2032.74,100.0,46.48,40.02,32.69,58.46
2013-05-19,Meghalaya,77.11,145.04,80.14,9.15,362.09,100.0,5.93,62.95,16.54,31.14
2013-05-20,Arunachal Pradesh,181.24,280.21,100.0,36.61,3166.67,100.0,30.04,73.32,26.29,57.55
2013-05-21,Meghalaya,23.54,111.74,50.99,14.56,1521.83,100.0,10.97,32.2,22.53,26.5
2013-05-22,Manipur,88.68,181.32,90.23,24.22,3652.18,100.0,19.97,31.78,16.25,53.05
2013-05-23,Sikkim,110.54,236.62,100.0,28.71,265.09,100.0,13.25,91.54,32.43,53.02
2013-05-24,Assam,117.93,222.34,73.9,44.73,2949.29,100.0,22.46,65.01,15.78,47.24
2013-05-25,Mizoram,158.76,334.4,96.77,14.41,1627.49,100.0,5.64,91.43,25.62,56.71
2013-05-26,Sikkim,92.99,173.42,59.18,5.2,1109.49,100.0,15.18,32.94,18.38,42.61
2013-05-27,Tripura,17.03,12.51,50.72,45.57,2093.92,100.0,3.55,37.63,30.65,24.63
2013-05-28,Sikkim,46.65,76.2,53.77,55.83,1967.67,100.0,24.59,62.27,25.51,47.43
2013-05-29,Assam,28.5,110.15,93.87,50.12,1427.8,100.0,14.83,49.9,30.81,41.66
2013-05-30,Assam,197.84,320.45,81.08,38.36,2612.98,100.0,29.52,66.6,18.69,63.72
2013-05-31,Nagaland,70.48,207.05,68.35,46.65,2662.2,100.0,22.82,61.66,10.28,52.01
2013-06-01,Nagaland,60.74,94.29,59.04,41.76,354.7,100.0,12.19,57.8,15.54,34.08
2013-06-02,Sikkim,102.36,244.27,98.83,50.86,2401.89,100.0,5.15,44.44,30.36,61.46
2013-06-03,Mizoram,111.39,199.76,89.25,47.38,2857.4,100.0,37.67,54.33,17.92,55.09
2013-06-04,Arunachal Pradesh,77.37,218.36,84.94,16.13,349.76,100.0,31.66,29.9,17.99,43.51
2013-06-05,Meghalaya,98.53,218.02,88.89,31.64,2653.57,100.0,1.65,60.6,21.24,52.31
2013-06-06,Assam,125.92,246.58,91.09,67.14,3225.71,100.0,49.47,68.68,16.87,71.37
2013-06-07,Mizoram,39.25,135.45,82.83,27.01,3336.18,100.0,32.12,26.08,30.18,28.45
2013-06-08,Sikkim,98.25,246.44,80.94,37.65,214.51,100.0,10.36,82.36,18.04,53.63
2013-06-09,Sikkim,92.72,187.05,70.76,23.87,2804.8,100.0,42.02,64.3,25.1,44.17
2013-06-10,Arunachal Pradesh,132.99,174.4,85.22,55.11,3198.06,100.0,44.11,78.72,21.28,52.22
2013-06-11,Tripura,135.59,301.38,100.0,20.01,1617.45,100.0,28.68,76.34,17.18,60.09
2013-06-12,Meghalaya,52.99,118.63,54.21,32.04,2194.22,100.0,44.28,49.66,16.63,29.12
2013-06-13,Nagaland,19.89,182.23,80.06,4.02,1097.21,100.0,1.46,43.7,22.55,34.39
2013-06-14,Tripura,79.82,145.62,63.45,10.2,1275.45,100.0,47.26,26.24,15.27,27.99
2013-06-15,Mizoram,105.04,192.33,86.79,71.46,2031.4,100.0,2.86,91.9,18.64,73.43
2013-06-16,Assam,154.83,312.02,77.79,45.06,647.0,100.0,32.12,67.3,10.98,59.3
2013-06-17,Mizoram,32.91,129.83,60.78,22.06,1513.54,100.0,17.29,22.86,29.76,32.88
2013-06-18,Manipur,18.79,95.09,50.41,19.45,1240.67,100.0,1.97,38.02,11.09,35.4
2013-06-19,Meghalaya,39.77,87.25,52.32,35.78,991.09,100.0,46.46,29.54,31.81,29.75
2013-06-20,Assam,17.5,29.84,7.88,48.94,1961.36,100.0,6.77,56.08,11.18,31.14
2013-06-21,Manipur,97.62,169.35,100.0,5.5,3362.78,100.0,42.69,45.22,31.2,34.69
2013-06-22,Assam,86.58,119.21,26.43,30.16,1006.94,100.0,16.52,54.53,26.1,33.47
2013-06-23,Tripura,105.95,291.47,100.0,18.71,2655.93,100.0,37.06,20.37,22.65,46.24
2013-06-24,Arunachal Pradesh,40.2,69.31,34.45,54.27,1054.06,95.58,12.71,9.39,13.62,21.62
2013-06-25,Sikkim,122.04,221.29,65.59,11.17,611.23,100.0,29.17,41.92,16.42,40.29
2013-06-26,Assam,46.89,148.03,71.68,22.79,3776.12,100.0,39.98,40.48,27.25,43.5
2013-06-27,Manipur,89.09,183.84,87.14,14.59,2551.28,100.0,28.31,62.42,22.8,47.09
2013-06-28,Manipur,193.02,315.88,87.04,32.05,463.16,100.0,15.33,45.68,22.86,62.5
2013-06-29,Manipur,42.64,108.01,44.98,6.11,2548.94,100.0,11.67,4.91,13.33,26.66
2013-06-30,Tripura,50.1,100.81,40.74,32.14,746.57,100.0,8.74,21.61,21.88,29.32
2013-07-01,Tripura,38.91,98.19,62.86,22.75,3556.8,100.0,41.94,10.03,24.76,20.62
2013-07-02,Tripura,53.49,145.85,53.46,24.39,1027.51,100.0,30.55,27.2,13.06,26.08
2013-07-03,Meghalaya,51.23,85.38,76.41,20.6,3236.85,100.0,25.43,5.65,34.36,32.3
2013-07-04,Meghalaya,55.58,176.59,58.01,19.42,836.82,100.0,12.48,39.33,30.75,30.11
2013-07-05,Manipur,65.68,151.43,78.41,19.61,2255.25,100.0,21.69,35.78,17.94,32.43
2013-07-06,Manipur,101.48,178.88,98.95,26.03,3653.7,100.0,31.0,27.42,24.08,59.5
2013-07-07,Sikkim,138.13,244.58,89.95,24.47,1219.21,100.0,3.59,27.19,23.97,54.72
2013-07-08,Meghalaya,90.33,232.19,59.58,7.32,371.52,95.88,18.04,14.64,12.67,42.43
2013-07-09,Assam,72.29,191.18,84.24,14.99,2232.74,100.0,11.98,0.0,20.95,32.72
2013-07-10,Sikkim,12.56,78.44,51.99,9.26,730.71,97.32,32.33,8.64,15.19,18.39
2013-07-11,Sikkim,194.77,318.14,100.0,12.04,2926.96,100.0,30.31,38.59,18.33,52.83
2013-07-12,Nagaland,84.32,199.21,100.0,50.79,2383.74,100.0,14.97,14.96,33.6,39.89
2013-07-13,Sikkim,87.4,181.67,77.11,20.75,1418.18,100.0,2.08,66.57,23.78,44.95
2013-07-14,Sikkim,163.89,365.66,100.0,34.42,2837.33,100.0,9.14,82.16,11.67,62.22
2013-07-15,Mizoram,56.91,133.86,56.84,25.76,992.19,100.0,8.0,32.83,26.81,30.3
2013-07-16,Tripura,74.58,229.22,81.64,3.12,3672.29,100.0,28.42,0.0,34.97,30.42
2013-07-17,Meghalaya,131.77,255.44,100.0,12.11,1420.21,100.0,8.46,64.15,14.19,49.14
2013-07-18,Arunachal Pradesh,139.08,217.15,85.47,27.12,3063.72,100.0,24.12,36.17,27.07,52.84
2013-07-19,Arunachal Pradesh,80.18,302.13,100.0,11.65,1071.15,100.0,30.73,14.64,30.61,35.22
2013-07-20,Tripura,84.58,118.99,78.81,17.97,2873.56,100.0,43.98,5.9,31.1,32.2
2013-07-21,Tripura,170.78,227.1,100.0,35.02,174.54,100.0,12.25,39.68,27.69,52.1
2013-07-22,Sikkim,67.1,67.66,36.2,55.51,1217.3,97.22,9.3,25.49,32.75,35.0
2013-07-23,Assam,69.18,263.36,85.3,30.01,416.92,100.0,8.66,38.31,10.8,38.72
2013-07-24,Sikkim,105.95,293.88,100.0,38.95,1832.32,100.0,18.02,19.24,11.6,53.4
2013-07-25,Assam,69.64,160.22,100.0,26.88,1768.68,100.0,32.46,68.01,13.36,44.78
2013-07-26,Arunachal Pradesh,71.53,174.66,71.0,35.36,1468.08,100.0,33.59,64.44,11.08,40.93
2013-07-27,Assam,109.58,224.41,88.95,22.43,3925.61,100.0,10.55,28.33,13.0,49.06
2013-07-28,Arunachal Pradesh,124.0,165.17,78.3,61.64,1014.16,100.0,6.56,74.56,30.42,55.22
2013-07-29,Mizoram,42.38,171.93,77.9,17.08,3174.65,100.0,22.43,26.35,32.41,30.99
2013-07-30,Nagaland,83.68,228.64,89.44,28.29,1817.42,100.0,7.06,47.59,18.4,47.4
2013-07-31,Meghalaya,143.11,215.41,100.0,48.07,1372.5,100.0,40.65,31.62,33.93,53.89
2013-08-01,Mizoram,108.54,225.84,58.16,20.16,853.69,100.0,4.19,53.19,20.46,31.06
2013-08-02,Assam,88.86,180.35,66.24,37.68,2551.95,100.0,37.6,63.05,14.3,49.76
2013-08-03,Manipur,103.87,197.36,89.05,53.89,1368.03,100.0,2.13,61.13,27.03,47.89
2013-08-04,Mizoram,32.54,71.64,46.89,37.68,3261.03,100.0,40.35,25.44,20.51,30.93
2013-08-05,Nagaland,68.07,147.62,73.82,15.24,3875.44,100.0,31.36,0.0,10.49,31.28
2013-08-06,Manipur,45.15,96.66,75.63,43.25,947.17,100.0,16.12,58.53,34.16,40.91
2013-08-07,Arunachal Pradesh,88.35,225.1,100.0,12.91,558.25,100.0,20.28,34.92,24.95,37.96
2013-08-08,Arunachal Pradesh,160.86,290.19,100.0,17.33,1296.3,100.0,33.68,32.12,25.33,51.04
2013-08-09,Arunachal Pradesh,41.25,84.18,79.18,30.15,1895.09,100.0,9.28,21.09,34.57,40.93
2013-08-10,Tripura,79.3,167.94,75.71,1.92,1238.82,100.0,44.52,33.31,30.84,28.64
2013-08-11,Assam,50.02,119.38,59.32,60.72,3883.34,100.0,24.14,27.87,19.07,41.31
2013-08-12,Sikkim,38.63,100.6,36.97,26.7,3127.85,100.0,38.01,41.91,11.05,26.16
2013-08-13,Nagaland,98.06,224.17,69.78,41.42,3866.26,100.0,25.33,48.07,15.56,50.68
2013-08-14,Nagaland,34.73,91.03,58.28,35.08,1524.3,100.0,22.61,22.38,18.79,29.85
2013-08-15,Tripura,101.53,179.44,76.27,49.19,1253.47,100.0,23.48,36.64,34.01,47.23
2013-08-16,Assam,107.95,157.52,74.95,46.32,1659.08,100.0,18.16,55.92,32.22,42.45
2013-08-17,Meghalaya,52.13,127.86,93.12,15.78,2115.19,100.0,36.64,0.0,10.54,32.19
2013-08-18,Arunachal Pradesh,83.49,225.05,96.28,46.0,2979.14,100.0,42.31,42.67,34.68,41.59
2013-08-19,Mizoram,202.26,348.44,100.0,55.7,3530.35,100.0,42.72,85.6,16.43,74.62
2013-08-20,Mizoram,10.91,46.29,76.68,24.27,1879.56,100.0,6.06,24.65,29.38,26.09
2013-08-21,Mizoram,67.35,120.73,58.8,51.67,1192.26,100.0,38.07,72.16,12.91,40.77
2013-08-22,Manipur,179.5,250.3,82.43,27.5,1309.44,100.0,10.0,51.5,15.51,53.62
2013-08-23,Tripura,103.99,253.04,100.0,34.69,2802.95,100.0,0.61,39.43,22.64,47.06
2013-08-24,Tripura,120.95,250.81,97.45,9.23,2291.85,100.0,13.77,34.89,27.59,40.05
2013-08-25,Meghalaya,158.41,318.41,100.0,64.07,1971.65,100.0,14.64,76.76,18.63,80.16
2013-08-26,Tripura,137.98,267.02,92.5,5.54,850.96,100.0,40.49,23.27,31.83,41.05
2013-08-27,Assam,100.64,168.74,71.17,10.51,3508.05,100.0,37.12,44.3,33.5,43.35
2013-08-28,Assam,117.04,212.88,81.06,30.68,3135.03,100.0,4.23,83.0,13.06,49.69
2013-08-29,Manipur,43.96,95.91,59.14,22.74,605.52,100.0,16.3,7.62,27.96,25.91
2013-08-30,Arunachal Pradesh,70.07,138.44,63.23,31.85,1501.18,100.0,12.56,52.26,13.3,35.25
2013-08-31,Meghalaya,160.68,274.58,100.0,12.05,2191.42,100.0,29.77,27.96,18.52,55.6
2013-09-01,Mizoram,163.77,339.84,100.0,54.0,1844.64,99.73,27.08,57.25,30.49,65.32
2013-09-02,Assam,87.97,262.83,84.1,22.7,1621.29,100.0,33.95,40.12,18.41,41.03
2013-09-03,Meghalaya,78.18,132.38,80.02,35.0,2889.39,100.0,45.54,28.8,32.68,43.09
2013-09-04,Tripura,43.86,109.02,42.73,36.77,265.29,100.0,21.05,52.13,20.29,28.68
2013-09-05,Manipur,115.07,231.28,93.81,62.83,1912.07,100.0,32.8,65.51,17.74,52.04
2013-09-06,Nagaland,11.16,27.52,53.81,48.35,1085.62,100.0,45.92,33.09,34.73,34.99
2013-09-07,Manipur,45.8,120.81,62.91,19.39,384.24,100.0,27.08,38.88,21.04,28.55
2013-09-08,Meghalaya,98.73,212.16,83.29,24.87,1886.3,100.0,15.41,51.95,28.52,46.95
2013-09-09,Manipur,91.02,183.41,73.18,25.72,726.91,100.0,20.15,40.79,24.99,38.11
